id,prefix_s,project_s,src_db_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
371,IADT01,TSA,DDBJ,,PLN,Spinacia oleracea,PRJDB3392,"SAMD00024060,SAMD00024061,SAMD00024062,SAMD00024063,SAMD00024064,SAMD00024065,SAMD00024066,SAMD00024067",strain: 03-009,tissue_type: whole aerial parts,66030647,189948,0,No,0,0,0,No,,,2019-07-05T00:00:00Z,2019-07-05T00:00:00Z
62,GFWN01,TSA,GenBank,,PLN,Spirogyra pratensis,PRJNA335946,"SAMN05559605,SAMN05559606,SAMN05559607,SAMN05559608,SAMN05559609,SAMN05559610,SAMN05559611,SAMN05559612,SAMN05559613,SAMN05559614,SAMN05559615,SAMN05559616,SAMN05559617,SAMN05559618,SAMN05559619,SAMN05559620,SAMN05559621,SAMN05559622,SAMN05559623,SAMN05559624,SAMN05559625,SAMN05559626,SAMN05559627,SAMN05559628",,,42911895,40739,0,No,0,0,0,No,,,2017-10-03T00:00:00Z,2017-10-03T00:00:00Z
594,GBSM01,TSA,GenBank,,PLN,Spirogyra pratensis,PRJNA242253,SAMN02691891,cultivar: UTEX-928,tissue_type: vegetative filaments,37095196,34482,0,No,0,0,0,No,,,2015-01-13T00:00:00Z,2015-01-06T00:00:00Z
973,GFJP01,TSA,GenBank,,PLN,Sporobolus stapfianus,PRJNA378422,SAMN06546371,cultivar: Sporobolus stapfianus Gandoger,"dev_stage: immature leaves,tissue_type: immature leaves",18729245,46527,0,No,0,0,0,No,,,2017-03-15T00:00:00Z,2017-03-15T00:00:00Z
167,GGIS01,TSA,GenBank,,PLN,Sterculia lanceolata,PRJNA435648,SAMN08583078,,"dev_stage: fully grown,tissue_type: leaf",3559905,7857,0,No,0,0,0,No,,,2019-06-18T00:00:00Z,2019-06-18T00:00:00Z
448,GANE01,TSA,GenBank,,PLN,Stevia rebaudiana,PRJNA209090,SAMN02228696,,tissue_type: mature leaf,25972906,29692,0,No,0,0,0,No,,,2013-08-29T00:00:00Z,2013-08-29T00:00:00Z
252,GGXU01,TSA,GenBank,,PLN,Strobilanthes crispa,PRJNA491228,SAMN10067985,,"dev_stage: matured leaves,tissue_type: leaves",14577049,25563,0,No,0,0,0,No,,,2018-10-10T00:00:00Z,2018-10-10T00:00:00Z
670,GCVE01,TSA,GenBank,,PLN,Suaeda fruticosa,PRJNA279892,"SAMN03452737,SAMN03452738,SAMN03452739,SAMN03452740,SAMN03452741,SAMN03452742,SAMN03452743,SAMN03452744,SAMN03452745,SAMN03452746,SAMN03452747,SAMN03452748",,,41651347,54526,0,No,0,0,0,No,,,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z
40,GFUM01,TSA,GenBank,,PLN,Suaeda salsa,PRJNA395283,"SAMN07374786,SAMN07374806,SAMN07374817,SAMN07374874,SAMN07374877,SAMN07374878,SAMN07374879,SAMN07374880",,,64142051,91198,0,No,0,0,0,No,,,2018-01-10T00:00:00Z,2018-01-10T00:00:00Z
280,GHGG01,TSA,GenBank,,PLN,Suaeda salsa,PRJNA483102,"SAMN09726234,SAMN09726235,SAMN09726236,SAMN09726237,SAMN09726238,SAMN09726239",,,246699860,216986,0,No,0,0,0,No,,,2019-03-01T00:00:00Z,2019-03-01T00:00:00Z
294,GHKT01,TSA,GenBank,,PLN,Suaeda salsa,PRJNA541093,SAMN11572335,,tissue_type: leaves,41689755,89627,0,No,0,0,0,No,,,2019-05-13T00:00:00Z,2019-05-13T00:00:00Z
843,GESX01,TSA,GenBank,,PLN,Swertia japonica,PRJNA317748,"SAMN04625462,SAMN04625463",,,67775284,78917,0,No,0,0,0,No,,,2016-07-06T00:00:00Z,2016-07-06T00:00:00Z
945,GFHK01,TSA,GenBank,,PLN,Syzygium luehmannii,PRJNA356336,SAMN06286250,isolate: new leaf from Syzygium luehmannii_R1,"dev_stage: pre-symptom,tissue_type: leaf",81406826,82550,0,No,0,0,0,No,,,2018-01-24T00:00:00Z,2017-04-28T00:00:00Z
946,GFHL01,TSA,GenBank,,PLN,Syzygium luehmannii,PRJNA356336,SAMN06286256,isolate: new leaf from Syzygium luehmannii_S3,"dev_stage: pre-symptom,tissue_type: leaf",93378000,98037,0,No,0,0,0,No,,,2018-01-24T00:00:00Z,2017-04-28T00:00:00Z
947,GFHM01,TSA,GenBank,,PLN,Syzygium luehmannii,PRJNA356336,SAMN06286255,isolate: new leaf from Syzygium luehmannii_S2,"dev_stage: pre-symptom,tissue_type: leaf",105973995,121823,0,No,0,0,0,No,,,2018-01-24T00:00:00Z,2017-04-28T00:00:00Z
948,GFHN01,TSA,GenBank,,PLN,Syzygium luehmannii,PRJNA356336,SAMN06286254,isolate: new leaf from Syzygium luehmannii_S1,"dev_stage: pre-symptom,tissue_type: leaf",114632619,112968,0,No,0,0,0,No,,,2018-01-24T00:00:00Z,2017-04-28T00:00:00Z
949,GFHO01,TSA,GenBank,,PLN,Syzygium luehmannii,PRJNA356336,SAMN06286253,isolate: new leaf from Syzygium luehmannii_R4,"dev_stage: pre-symptom,tissue_type: leaf",96490827,99297,0,No,0,0,0,No,,,2018-01-24T00:00:00Z,2017-04-28T00:00:00Z
952,GFHS01,TSA,GenBank,,PLN,Syzygium luehmannii,PRJNA356336,SAMN06286252,isolate: new leaf from Syzygium luehmannii_R3,"dev_stage: pre-symptom,tissue_type: leaf",94752120,94854,0,No,0,0,0,No,,,2018-01-24T00:00:00Z,2017-04-28T00:00:00Z
953,GFHT01,TSA,GenBank,,PLN,Syzygium luehmannii,PRJNA356336,SAMN06286251,isolate: new leaf from Syzygium luehmannii_R2,"dev_stage: pre-symptom,tissue_type: leaf",111428015,114643,0,No,0,0,0,No,,,2018-01-24T00:00:00Z,2017-04-28T00:00:00Z
985,GFMF01,TSA,GenBank,,PLN,Syzygium luehmannii,PRJNA356336,SAMN06286257,,"dev_stage: pre-symptom,tissue_type: leaf",137184958,142420,0,No,0,0,0,No,,,2018-01-24T00:00:00Z,2017-04-17T00:00:00Z
161,GGGQ01,TSA,GenBank,,PLN,Tagetes erecta,PRJNA431782,"SAMN08405647,SAMN08405648",,,55576484,71790,0,No,0,0,0,No,,,2018-03-01T00:00:00Z,2018-03-01T00:00:00Z
276,GHDY01,TSA,GenBank,,PLN,Taraxacum coreanum,PRJNA513474,SAMN10713427,,tissue_type: Whole plant tissue,37948204,48960,0,No,0,0,0,No,,,2019-01-22T00:00:00Z,2019-01-22T00:00:00Z
97,GFZW01,TSA,GenBank,,PLN,Taraxacum kok-saghyz,PRJNA413689,"SAMN07761761,SAMN07761762,SAMN07761763",,,52923428,73350,0,No,0,0,0,No,,,2019-01-11T00:00:00Z,2019-01-11T00:00:00Z
965,GFJE01,TSA,GenBank,,PLN,Taraxacum kok-saghyz,PRJNA378120,SAMN06479971,isolate: OH,tissue_type: root,76940948,55530,0,No,0,0,0,No,,,2017-03-21T00:00:00Z,2017-03-21T00:00:00Z
987,GFML01,TSA,GenBank,,PLN,Tarenaya hassleriana,PRJNA381122,"SAMN06480619,SAMN06480620",,,36551908,30076,0,No,0,0,0,No,,,2017-07-21T00:00:00Z,2017-07-21T00:00:00Z
822,GELW02,TSA,GenBank,,PLN,Taxillus chinensis,PRJNA301186,"SAMN04241381,SAMN04241382,SAMN04241383",,,148511971,163215,0,No,0,0,0,No,,,2017-11-20T00:00:00Z,2017-11-20T00:00:00Z
187,GGKG01,TSA,GenBank,,PLN,Taxus baccata,PRJNA393771,SAMN07341201,,tissue_type: needle and root,26870311,23667,0,No,0,0,0,No,,,2018-06-11T00:00:00Z,2018-06-11T00:00:00Z
238,GGSF01,TSA,GenBank,,PLN,Tectona grandis,PRJNA287604,SAMN03784593,cultivar: commercial cultivar without breeding,"dev_stage: Young plants,tissue_type: roots",839489,977,0,No,0,0,0,No,,,2018-07-24T00:00:00Z,2018-07-24T00:00:00Z
755,GDLT01,TSA,GenBank,,PLN,Tectona grandis,PRJNA287604,"SAMN03784591,SAMN03784592",,,6225669,2413,0,No,0,0,0,No,,,2015-09-18T00:00:00Z,2015-09-18T00:00:00Z
940,GFGL01,TSA,GenBank,,PLN,Tectona grandis,PRJNA362989,SAMN06251596,cultivar: Teak,"dev_stage: sapling,tissue_type: leaves",206345265,232592,0,No,0,0,0,No,,,2017-02-03T00:00:00Z,2017-02-03T00:00:00Z
312,GHLU01,TSA,GenBank,,PLN,Tetradesmus obliquus,PRJNA538859,SAMN11510107,isolate: Laboratory isolate,isolation_source: Laboratory strain,7370329,7223,0,No,0,0,0,No,,,2019-05-24T00:00:00Z,2019-05-24T00:00:00Z
516,GBEZ01,TSA,GenBank,,PLN,Tetraselmis sp. GSL018,PRJNA245816,SAMN02729510,isolate: GSL018,isolation_source: evaporation pond,40853887,28049,25506,Yes,0,0,0,No,,,2014-06-12T00:00:00Z,2014-06-12T00:00:00Z
453,GANN01,TSA,GenBank,,PLN,Tetraselmis subcordiformis,PRJNA203523,,strain: FACHB-1751,,28029423,37956,0,No,0,0,0,No,,,2013-09-26T00:00:00Z,2013-09-26T00:00:00Z
151,GGEN01,TSA,GenBank,,PLN,Thinopyrum intermedium,PRJNA428355,SAMN08289116,isolate: C3-3471,tissue_type: rhizome meristem,146673655,151353,0,No,0,0,0,No,,,2018-01-10T00:00:00Z,2018-01-10T00:00:00Z
428,GAKE01,TSA,GenBank,,PLN,Thlaspi arvense,PRJNA183631,,,tissue_type: cotyledons; roots; leaves; stems; flowers; seed pods,41364074,33315,0,No,0,0,0,No,,,2014-01-31T00:00:00Z,2013-06-10T00:00:00Z
275,GHDS01,TSA,GenBank,,PLN,Thuja koraiensis,PRJNA510659,SAMN10612930,isolate: embryogenic callus,"dev_stage: early embryogeny,tissue_type: embryogenic callus",127381169,205714,0,No,0,0,0,No,,,2019-02-27T00:00:00Z,2019-02-27T00:00:00Z
180,GGJL01,TSA,GenBank,,PLN,Thuja occidentalis,PRJNA437248,SAMN08646881,,"dev_stage: mixed,tissue_type: mixed",58864334,38741,0,No,0,0,0,No,,,2019-04-02T00:00:00Z,2019-04-02T00:00:00Z
532,GBHL01,TSA,GenBank,,PLN,Tinospora cordifolia,PRJNA188660,SAMN01915272,cultivar: IC-281970,,20865469,33332,0,No,0,0,0,No,,,2017-06-07T00:00:00Z,2017-06-07T00:00:00Z
30,GFST01,TSA,GenBank,,PLN,Toxicodendron radicans subsp. radicans,PRJNA393598,SAMN07339431,cultivar: VARoaCo-1,"dev_stage: true leaves,tissue_type: leaf and root",270319435,189850,0,No,0,0,0,No,,,2017-08-01T00:00:00Z,2017-08-01T00:00:00Z
361,IAAX01,TSA,DDBJ,,PLN,Toxicodendron vernicifluum,PRJDB4873,SAMD00052758,,tissue_type: leaf,7068385,7304,0,No,0,0,0,No,,,2017-02-28T00:00:00Z,2017-02-28T00:00:00Z
322,GHOD01,TSA,GenBank,,PLN,Trachyspermum ammi,PRJNA359623,"SAMN06193901,SAMN06193902,SAMN06193903,SAMN06193904",,,67686706,55257,0,No,0,0,0,No,,,2019-07-10T00:00:00Z,2019-07-10T00:00:00Z
890,GEZE01,TSA,GenBank,,PLN,Trapa bispinosa,PRJNA338899,SAMN05573643,,tissue_type: leaves and roots,82253092,73284,0,No,0,0,0,No,,,2016-09-28T00:00:00Z,2016-09-19T00:00:00Z
717,GDIG01,TSA,GenBank,,PLN,Trichosanthes kirilowii,PRJNA288625,SAMN03835257,,"dev_stage: mature,tissue_type: Root",58522866,67292,0,No,0,0,0,No,,,2016-08-02T00:00:00Z,2016-08-02T00:00:00Z
460,GAOU01,TSA,GenBank,,PLN,Trifolium pratense,PRJNA219226,,,,41716834,45181,0,No,0,0,0,No,,,2014-06-17T00:00:00Z,2013-10-25T00:00:00Z
840,GEST01,TSA,GenBank,,PLN,Trifolium repens,PRJNA324075,"SAMN05196006,SAMN05196007",,,6326152,13108,0,No,0,0,0,No,,,2016-08-02T00:00:00Z,2016-08-02T00:00:00Z
313,GHMT01,TSA,GenBank,,PLN,Trigonella foenum-graecum,PRJNA544308,SAMN11832426,"isolate: Purchased from Botanical Interests\, Inc Broomfield CO","dev_stage: Flowering stage,tissue_type: leaf",64073895,69130,0,No,0,0,0,No,,,2019-06-26T00:00:00Z,2019-06-26T00:00:00Z
314,GHNA01,TSA,GenBank,,PLN,Trigonella foenum-graecum,PRJNA544308,SAMN11832424,"isolate: Purchased from Botanical Interests\, Inc Broomfield CO","dev_stage: Flowering stage,tissue_type: developing seed pot",89927664,92301,0,No,0,0,0,No,,,2019-06-25T00:00:00Z,2019-06-25T00:00:00Z
316,GHND01,TSA,GenBank,,PLN,Trigonella foenum-graecum,PRJNA544308,SAMN11832427,"isolate: Purchased from Botanical Interests\, Inc Broomfield CO","dev_stage: Flowering stage,tissue_type: flower",88245699,90913,0,No,0,0,0,No,,,2019-06-25T00:00:00Z,2019-06-25T00:00:00Z
317,GHNE01,TSA,GenBank,,PLN,Trigonella foenum-graecum,PRJNA544308,SAMN11832428,"isolate: Purchased from Botanical Interests\, Inc Broomfield CO","dev_stage: Flowering stage,tissue_type: stem",79818528,76242,0,No,0,0,0,No,,,2019-06-25T00:00:00Z,2019-06-25T00:00:00Z
976,GFKW01,TSA,GenBank,,PLN,Trigonella foenum-graecum,PRJNA378712,SAMN06560285,isolate: isolate,tissue_type: leaves,23308784,60207,0,No,0,0,0,No,,,2017-04-04T00:00:00Z,2017-04-04T00:00:00Z
979,GFLQ01,TSA,GenBank,,PLN,Trigonella foenum-graecum,PRJNA378712,SAMN06560285,isolate: isolate,tissue_type: leaves,20913160,55246,0,No,0,0,0,No,,,2017-04-04T00:00:00Z,2017-04-04T00:00:00Z
980,GFLR01,TSA,GenBank,,PLN,Trigonella foenum-graecum,PRJNA378712,SAMN06560285,isolate: isolate,tissue_type: leaves,4467550,15007,0,No,0,0,0,No,,,2017-04-04T00:00:00Z,2017-04-04T00:00:00Z
981,GFLS01,TSA,GenBank,,PLN,Trigonella foenum-graecum,PRJNA378712,SAMN06560285,isolate: isolate,tissue_type: leaves,25198172,66243,0,No,0,0,0,No,,,2017-04-04T00:00:00Z,2017-04-04T00:00:00Z
994,GFNC01,TSA,GenBank,,PLN,Trigonella foenum-graecum,PRJNA319958,SAMN06560285,,tissue_type: leaves,2611603,9071,0,No,0,0,0,No,,,2017-05-16T00:00:00Z,2017-05-16T00:00:00Z
995,GFND01,TSA,GenBank,,PLN,Trigonella foenum-graecum,PRJNA319958,SAMN06560285,,tissue_type: leaves,3195202,10913,0,No,0,0,0,No,,,2017-05-16T00:00:00Z,2017-05-16T00:00:00Z
996,GFNH01,TSA,GenBank,,PLN,Trigonella foenum-graecum,PRJNA319958,SAMN06560285,,tissue_type: leaves,3427211,11694,0,No,0,0,0,No,,,2017-05-12T00:00:00Z,2017-05-12T00:00:00Z
484,GAVZ01,TSA,GenBank,,PLN,Tripterygium wilfordii,PRJNA218574,SAMN02351604,,,47349970,67839,0,No,0,0,0,No,,,2014-03-18T00:00:00Z,2014-03-18T00:00:00Z
328,HAAB01,TSA,ENA,,PLN,Triticum aestivum,PRJEB565,,cultivar: Chinese Spring,tissue_type: samples from a pool of tissues from plants under drought stress and from circadian-sampled leaves,92268694,90174,0,No,0,0,0,No,,,2012-10-10T00:00:00Z,2012-10-10T00:00:00Z
348,IAAK01,TSA,DDBJ,,PLN,Triticum aestivum,PRJDB4472,SAMD00044996,cultivar: Chinese Spring,"tissue_type: mixture of seedling\, spike and seed",5605722,4101,0,No,0,0,0,No,,,2017-10-04T00:00:00Z,2017-10-04T00:00:00Z
349,IAAL01,TSA,DDBJ,,PLN,Triticum aestivum,PRJDB4471,SAMD00044997,cultivar: Chinese Spring,"tissue_type: mixture of seedling\, spike and seed",10768853,4507,0,No,0,0,0,No,,,2017-10-04T00:00:00Z,2017-10-04T00:00:00Z
350,IAAM01,TSA,DDBJ,,PLN,Triticum aestivum,PRJDB4471,SAMD00044997,cultivar: Chinese Spring,"tissue_type: mixture of seedling\, spike and seed",1671486,784,0,No,0,0,0,No,,,2017-10-04T00:00:00Z,2017-10-04T00:00:00Z
402,GAEF01,TSA,GenBank,,PLN,Triticum aestivum,PRJNA184381,SAMN01840337,cultivar: Wangshuibai,tissue_type: spike,66284740,134984,0,No,0,0,0,No,,,2015-07-20T00:00:00Z,2013-04-10T00:00:00Z
422,GAJL01,TSA,GenBank,,PLN,Triticum aestivum,PRJNA168479,,,,189583233,284458,0,No,0,0,0,No,,,2013-06-04T00:00:00Z,2013-06-04T00:00:00Z
562,GBKH01,TSA,GenBank,,PLN,Triticum aestivum,PRJNA182354,SAMN01820702,,,2928764,4274,0,No,0,0,0,No,,,2014-11-15T00:00:00Z,2014-11-15T00:00:00Z
563,GBKI01,TSA,GenBank,,PLN,Triticum aestivum,PRJNA182354,SAMN01820703,,,2134815,3439,0,No,0,0,0,No,,,2014-11-15T00:00:00Z,2014-11-15T00:00:00Z
564,GBKJ01,TSA,GenBank,,PLN,Triticum aestivum,PRJNA182354,SAMN01820704,,,1600131,2696,0,No,0,0,0,No,,,2014-11-15T00:00:00Z,2014-11-15T00:00:00Z
565,GBKK01,TSA,GenBank,,PLN,Triticum aestivum,PRJNA182354,SAMN01820705,,,928395,1655,0,No,0,0,0,No,,,2014-11-15T00:00:00Z,2014-11-15T00:00:00Z
626,GBZP01,TSA,GenBank,,PLN,Triticum aestivum,PRJNA268788,SAMN03224222,cultivar: yunong201,"dev_stage: the three-leaf stages,tissue_type: seedlings",16387607,35082,0,No,0,0,0,No,,,2015-02-24T00:00:00Z,2015-02-24T00:00:00Z
771,GDTJ01,TSA,GenBank,,PLN,Triticum aestivum,PRJNA297977,"SAMN04155533,SAMN04155534,SAMN04155535,SAMN04155536,SAMN04155537,SAMN04155538,SAMN04155539,SAMN04155540,SAMN04155541",cultivar: Svilena,dev_stage: microspore,13751251,29104,0,No,0,0,0,No,,,2016-05-04T00:00:00Z,2016-03-24T00:00:00Z
854,GEUX01,TSA,GenBank,,PLN,Triticum aestivum,PRJNA316919,"SAMN04592488,SAMN04592489",,,65396614,104362,0,No,0,0,0,No,,,2018-01-10T00:00:00Z,2018-01-10T00:00:00Z
872,GEWU01,TSA,GenBank,,PLN,Triticum aestivum,PRJNA328385,"SAMN05370169,SAMN05370171,SAMN05370173,SAMN05370175,SAMN05370177,SAMN05370179,SAMN05370181,SAMN05370183,SAMN05370185,SAMN05370187,SAMN05370189,SAMN05370191,SAMN05370193,SAMN05370195,SAMN05370197,SAMN05370199,SAMN05370201,SAMN05370203,SAMN05370205,SAMN05370207,SAMN05370209,SAMN05370211,SAMN05370213,SAMN05370215,SAMN05370217,SAMN05370219,SAMN05370221,SAMN05370223,SAMN05370225,SAMN05370227",,,311562948,374952,0,No,0,0,0,No,,,2017-10-06T00:00:00Z,2017-10-06T00:00:00Z
931,GFFI01,TSA,GenBank,,PLN,Triticum aestivum,PRJNA355221,"SAMN06066429,SAMN06066436,SAMN06066437,SAMN06066438",,,249244156,287833,0,No,0,0,0,No,,,2017-05-22T00:00:00Z,2017-05-22T00:00:00Z
787,GEDL01,TSA,GenBank,,PLN,Triticum polonicum,PRJNA305056,SAMN04316857,,tissue_type: Leaves,66940590,97169,0,No,0,0,0,No,,,2016-01-19T00:00:00Z,2016-01-19T00:00:00Z
788,GEDP01,TSA,GenBank,,PLN,Triticum polonicum,PRJNA304266,SAMN04297159,cultivar: dwarf polish wheat,tissue_type: Roots,176446603,316973,0,No,0,0,0,No,,,2016-07-06T00:00:00Z,2016-07-06T00:00:00Z
789,GEDQ01,TSA,GenBank,,PLN,Triticum polonicum,PRJNA304085,SAMN04296713,cultivar: polish wheat,tissue_type: Stem,81683682,121646,0,No,0,0,0,No,,,2016-01-15T00:00:00Z,2016-01-15T00:00:00Z
790,GEDT01,TSA,GenBank,,PLN,Triticum polonicum,PRJNA305331,SAMN04324282,cultivar: Polish wheat,"tissue_type: Stem\, leaves and roots",66158462,75855,0,No,0,0,0,No,,,2016-01-15T00:00:00Z,2016-01-15T00:00:00Z
432,GAKM01,TSA,GenBank,,PLN,Triticum turgidum,PRJNA191054,,cultivar: Kronos,,179224061,137484,0,No,0,0,0,No,,,2013-07-12T00:00:00Z,2013-06-20T00:00:00Z
937,GFFU01,TSA,GenBank,,PLN,Triticum turgidum subsp. durum,PRJNA343594,"SAMN05829283,SAMN05829284,SAMN05829285,SAMN05829286,SAMN05829287,SAMN05829288,SAMN05829289,SAMN05829290,SAMN05829291,SAMN05829292,SAMN05829293,SAMN05829294,SAMN05829295,SAMN05829296,SAMN05829297,SAMN05829298,SAMN05829299,SAMN05829300,SAMN05829301,SAMN05829302,SAMN05829303,SAMN05829304,SAMN05829305,SAMN05829306,SAMN05829307,SAMN05829308,SAMN05829309,SAMN05829310,SAMN05829311,SAMN05829312,SAMN05829313,SAMN05829314,SAMN05829315,SAMN05829316,SAMN05829317,SAMN05829318,SAMN05829319,SAMN05829320,SAMN05829321,SAMN05829322,SAMN05829323,SAMN05829324,SAMN05829325",,,140888954,190665,0,No,0,0,0,No,,,2017-10-24T00:00:00Z,2017-10-24T00:00:00Z
431,GAKL01,TSA,GenBank,,PLN,Triticum urartu,PRJNA191053,,,,120291791,84573,0,No,0,0,0,No,,,2013-07-12T00:00:00Z,2013-06-20T00:00:00Z
691,GDDV01,TSA,GenBank,,PLN,Tropaeolum majus,PRJNA283303,SAMN03761949,,tissue_type: Fruits,169249,291,0,No,0,0,0,No,,,2016-07-05T00:00:00Z,2016-07-05T00:00:00Z
44,GFUU01,TSA,GenBank,,PLN,Ulmus minor,PRJNA312302,SAMN04502035,,,35041668,18051,0,No,0,0,0,No,,,2018-10-29T00:00:00Z,2018-10-03T00:00:00Z
910,GFBF01,TSA,GenBank,,PLN,Ulmus pumila,PRJNA349076,"SAMN05915700,SAMN05915701,SAMN05915704,SAMN05915703",,,3938493,3975,0,No,0,0,0,No,,,2016-11-01T00:00:00Z,2016-11-01T00:00:00Z
34,GFTX01,TSA,GenBank,,PLN,Ulva lactuca,PRJNA381542,SAMN06680015,isolate: Ulva lactuca_India,"dev_stage: Matured,tissue_type: Thalli",175612664,134157,0,No,0,0,0,No,,,2017-08-01T00:00:00Z,2017-08-01T00:00:00Z
42,GFUR01,TSA,GenBank,,PLN,Ulva lactuca,PRJNA396464,SAMN07426833,,"dev_stage: Mature,tissue_type: Thalli",129731310,103563,0,No,0,0,0,No,,,2017-08-24T00:00:00Z,2017-08-24T00:00:00Z
517,GBFL01,TSA,GenBank,,PLN,Vaccinium macrocarpon,PRJNA246586,SAMN02739898,cultivar: Ben Lear,tissue_type: leaves,33379313,48270,0,No,0,0,0,No,,,2014-06-09T00:00:00Z,2014-06-09T00:00:00Z
98,GGAB01,TSA,GenBank,,PLN,Vaccinium virgatum,PRJNA415197,"SAMN07818805,SAMN07818806,SAMN07818835,SAMN07818837",,,66519464,91641,0,No,0,0,0,No,,,2018-10-10T00:00:00Z,2018-10-10T00:00:00Z
100,GGAE01,TSA,GenBank,,PLN,Vaccinium virgatum,PRJNA417702,"SAMN08002000,SAMN08002184,SAMN08002206",,,117122874,126688,0,No,0,0,0,No,,,2017-12-06T00:00:00Z,2017-12-06T00:00:00Z
255,GGYD01,TSA,GenBank,,PLN,Vanda hybrid cultivar,PRJNA491221,SAMN10067965,cultivar: Mimi Palmer,"dev_stage: full-bloom,tissue_type: flower",11490057,20343,0,No,0,0,0,No,,,2018-10-11T00:00:00Z,2018-10-11T00:00:00Z
257,GGYJ01,TSA,GenBank,,PLN,Vanda hybrid cultivar,PRJNA491224,SAMN10067977,cultivar: Tan Chay Yan,"dev_stage: full-bloom,tissue_type: flower",12535250,23209,0,No,0,0,0,No,,,2018-10-11T00:00:00Z,2018-10-11T00:00:00Z
258,GGYK01,TSA,GenBank,,PLN,Vanda hybrid cultivar,PRJNA491225,SAMN10067978,cultivar: Small Boy Leong,"dev_stage: full-bloom,tissue_type: flower",11613311,20331,0,No,0,0,0,No,,,2018-10-11T00:00:00Z,2018-10-11T00:00:00Z
259,GGYL01,TSA,GenBank,,PLN,Vanda hybrid cultivar,PRJNA491226,SAMN10067979,cultivar: Johanna Ljunggren,"dev_stage: full-bloom,tissue_type: flower",13059655,22646,0,No,0,0,0,No,,,2018-10-11T00:00:00Z,2018-10-11T00:00:00Z
867,GEVT01,TSA,GenBank,,PLN,Veronica catarractae,PRJNA317437,SAMN04961631,isolate: HM59,"dev_stage: mature leaf from mature plant,tissue_type: leaf",48782364,66669,0,No,0,0,0,No,,,2016-09-26T00:00:00Z,2016-09-26T00:00:00Z
862,GEVO01,TSA,GenBank,,PLN,Veronica cymbalaria,PRJNA317437,SAMN04961626,isolate: HM46,"dev_stage: mature leaf from mature plant,tissue_type: leaf",35705848,46571,0,No,0,0,0,No,,,2016-09-26T00:00:00Z,2016-09-26T00:00:00Z
863,GEVP01,TSA,GenBank,,PLN,Veronica cymbalaria,PRJNA317437,SAMN04961627,isolate: HM25,"dev_stage: mature leaf from mature plant,tissue_type: leaf",49579731,73886,0,No,0,0,0,No,,,2016-09-26T00:00:00Z,2016-09-26T00:00:00Z
864,GEVQ01,TSA,GenBank,,PLN,Veronica hectorii subsp. coarctata,PRJNA317437,SAMN04961628,isolate: HM54,"dev_stage: mature leaf from mature plant,tissue_type: leaf",45979616,61949,0,No,0,0,0,No,,,2016-09-26T00:00:00Z,2016-09-26T00:00:00Z
865,GEVR01,TSA,GenBank,,PLN,Veronica ochracea,PRJNA317437,SAMN04961629,isolate: HM55,"dev_stage: mature leaf from mature plant,tissue_type: leaf",44611957,61751,0,No,0,0,0,No,,,2016-09-26T00:00:00Z,2016-09-26T00:00:00Z
861,GEVN01,TSA,GenBank,,PLN,Veronica panormitana,PRJNA317437,SAMN04961624,isolate: HM44,"dev_stage: mature leaf from mature plant,tissue_type: leaf",30724979,41450,0,No,0,0,0,No,,,2016-09-26T00:00:00Z,2016-09-26T00:00:00Z
866,GEVS01,TSA,GenBank,,PLN,Veronica planopetiolata,PRJNA317437,SAMN04961630,isolate: HM36,"dev_stage: mature leaf from mature plant,tissue_type: leaf",51502817,73820,0,No,0,0,0,No,,,2016-09-26T00:00:00Z,2016-09-26T00:00:00Z
868,GEVU01,TSA,GenBank,,PLN,Veronica trichadena,PRJNA317437,SAMN04961625,isolate: HM47,"dev_stage: mature leaf from mature plant,tissue_type: leaf",37453657,58986,0,No,0,0,0,No,,,2016-09-26T00:00:00Z,2016-09-26T00:00:00Z
478,GARZ01,TSA,GenBank,,PLN,Vicia faba,PRJNA225881,SAMN02401046,cultivar: Albus-4,"dev_stage: 7-day old seedling,tissue_type: root",15964747,17396,0,No,0,0,0,No,,,2014-11-03T00:00:00Z,2014-11-03T00:00:00Z
479,GASA01,TSA,GenBank,,PLN,Vicia faba,PRJNA225873,SAMN02401047,cultivar: BPL10-1 A2,"dev_stage: 7 day old seedling,tissue_type: root",14441948,16040,0,No,0,0,0,No,,,2014-11-03T00:00:00Z,2014-11-03T00:00:00Z
609,GBXO01,TSA,GenBank,,PLN,Vigna radiata,PRJNA260767,SAMN03068099,,tissue_type: hypocotyl,65474901,78617,0,No,0,0,0,No,,,2015-07-22T00:00:00Z,2015-01-05T00:00:00Z
754,GDKT01,TSA,GenBank,,PLN,Vigna unguiculata subsp. sesquipedalis,PRJNA290938,"SAMN03923016,SAMN03944580",,tissue_type: leaf,55576645,85120,0,No,0,0,0,No,,,2016-03-31T00:00:00Z,2016-02-24T00:00:00Z
